,P,My,Mz,Width,Depth,D_rebar,w_g,d_g,numRebars,As_total,h,fc
6123,-17.808618934165597,1.1133581266174577,1.70313,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6124,-17.808618934165597,0.0460881047518577,2.213,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6125,-17.808618934165597,0.851650658929384,1.9104,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6126,-17.808618934165597,0.3632394123964722,2.13434,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6127,-17.808618934165597,0.6475748523334202,2.02767,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6128,-17.808618934165597,1.4364468907503252,1.36672,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6129,-17.808618934165597,1.1995171561402942,1.62385,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6130,-17.808618934165597,2.00415,1.30401,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6131,-18.21336027357845,1.5343887024091776,1.0602,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6132,-18.21336027357845,0.964171928187527,1.70427,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6133,-18.21336027357845,1.1151037838458226,1.5674,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6134,-18.21336027357845,1.226710107494256,1.47101,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6135,-18.21336027357845,0.8955461980412155,1.73605,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6136,-18.21336027357845,0.1593794531550841,2.06502,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6137,-18.21336027357845,1.1410731677795196,1.55312,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6138,-18.21336027357845,0.84188803908208,1.78507,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6139,-18.21336027357845,1.1898853761485948,1.49227,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6140,-18.21336027357845,1.1258146499461388,1.56156,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6141,-18.21336027357845,0.3174718202431301,2.02898,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6142,-18.21336027357845,1.3334999751711551,1.33118,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6143,-18.21336027357845,1.0360123145535522,1.63954,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6144,-18.21336027357845,0.529649529948363,1.95106,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6145,-18.21336027357845,1.6236796651028145,0.83931,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6146,-18.21336027357845,0.1426565577253779,2.08072,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6147,-18.21336027357845,1.3520104574748175,1.31899,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6148,-18.21336027357845,0.672901588112873,1.89059,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6149,-18.21336027357845,0.0684731357098128,2.08516,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6150,-18.21336027357845,0.8719959073353842,1.77288,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6151,-18.21336027357845,0.711105508942249,1.85653,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6152,-18.21336027357845,1.0396484219800664,1.63773,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6153,-18.21336027357845,0.2975841246044686,2.03188,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6154,-18.21336027357845,1.066819094583365,1.59237,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6155,-18.21336027357845,0.469279664542067,1.98383,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6156,-18.21336027357845,1.0947938583640349,1.57806,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6157,-18.21336027357845,1.771846211203398,0.421763,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6158,-18.21336027357845,1.0073451982271169,1.65362,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6159,-18.21336027357845,1.101134040922647,1.57479,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6160,-18.21336027357845,0.5175891629726249,1.95392,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6161,-18.21336027357845,1.88421,1.27985,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6162,-18.618101612991303,1.144083085177245,1.37582,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6163,-18.618101612991303,1.1308101207274674,1.38323,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6164,-18.618101612991303,1.7498525064100785,1.26734,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6165,-18.618101612991303,1.1758154232924038,1.35748,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6166,-18.618101612991303,1.5943654878521454,0.580424,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6167,-18.618101612991303,1.325519856532887,1.18656,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6168,-18.618101612991303,1.4873372556547546,0.886121,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6169,-18.618101612991303,0.1886881990578819,1.92643,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6170,-18.618101612991303,0.6531992548566444,1.76285,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6171,-18.618101612991303,0.7486407729336428,1.71024,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6172,-18.618101612991303,0.2378667134458543,1.92111,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6173,-18.618101612991303,1.4852737657535109,0.887704,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6174,-18.618101612991303,1.2800125633709172,1.21703,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6175,-18.618101612991303,0.5262392747887001,1.81785,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6176,-18.618101612991303,0.9814781551795788,1.52808,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6177,-18.618101612991303,0.6670819838771986,1.75868,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6178,-18.618101612991303,0.815579197250027,1.65981,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6179,-18.618101612991303,0.9153899109736912,1.58968,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6180,-18.618101612991303,1.3498690968773823,1.12857,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6181,-18.618101612991303,1.7086331912068555,0.0843358,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6182,-18.618101612991303,0.2379401703930106,1.9211,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6183,-18.618101612991303,0.2364380022545575,1.92129,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6184,-18.618101612991303,0.9221282361259892,1.58666,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6185,-18.618101612991303,0.0514835187443221,1.96659,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6186,-18.618101612991303,0.1000126992960058,1.94873,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6187,-18.618101612991303,0.4894239114044014,1.82622,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6188,-18.618101612991303,1.6429100190546992,0.416349,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6189,-18.618101612991303,1.0921896902634476,1.43896,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6190,-18.618101612991303,1.003426722584005,1.51776,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6191,-18.618101612991303,0.0196294884291055,1.96834,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6192,-18.618101612991303,1.75826,1.25237,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6193,-19.02284295240416,1.016206214653412,1.36619,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6194,-19.02284295240416,1.1994503115862654,1.15423,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6195,-19.02284295240416,0.4826215652151946,1.70798,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6196,-19.02284295240416,0.5152661132173549,1.68169,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6197,-19.02284295240416,1.1898238561573755,1.16034,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6198,-19.02284295240416,0.704230692451468,1.58702,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6199,-19.02284295240416,0.8445733643047624,1.50822,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6200,-19.02284295240416,0.5007765434842808,1.68483,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6201,-19.02284295240416,0.2789257136827202,1.77643,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6202,-19.02284295240416,0.5861170027837685,1.66548,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6203,-19.02284295240416,0.5795418069283518,1.66704,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6204,-19.02284295240416,0.5771127987583605,1.66762,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6205,-19.02284295240416,0.2937471079335919,1.77473,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6206,-19.02284295240416,1.5813960042545196,0.0812475,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6207,-19.02284295240416,0.2758557341393446,1.77678,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6208,-19.02284295240416,1.0316106779304848,1.32481,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6209,-19.02284295240416,0.6301352889238123,1.6318,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6210,-19.02284295240416,1.1783557976378405,1.1674,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6211,-19.02284295240416,0.5304628278101382,1.67835,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6212,-19.02284295240416,1.372356253487048,0.856063,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6213,-19.02284295240416,0.2708936093659348,1.77734,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6214,-19.02284295240416,0.4854662490615107,1.70736,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6215,-19.02284295240416,0.6273336250697318,1.63255,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6216,-19.02284295240416,1.6071402696990171,1.24766,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6217,-19.02284295240416,0.7007010167004325,1.58824,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6218,-19.02284295240416,0.4207311901263991,1.72081,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6219,-19.02284295240416,1.164836750522477,1.21361,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6220,-19.02284295240416,0.3235196200806749,1.75379,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6221,-19.02284295240416,1.037515762511867,1.32169,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6222,-19.02284295240416,0.2415257977088694,1.78056,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6223,-19.02284295240416,1.63139,1.20766,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6224,-19.427584291817013,0.0946230415695199,1.67369,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6225,-19.427584291817013,0.7273223484611739,1.43455,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6226,-19.427584291817013,0.425668857848456,1.57749,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6227,-19.427584291817013,1.0804581666197168,1.10881,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6228,-19.427584291817013,0.2592643569644657,1.63453,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6229,-19.427584291817013,1.3575936489615197,0.531259,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6230,-19.427584291817013,0.3966227740749755,1.59977,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6231,-19.427584291817013,0.5520179651330656,1.53213,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6232,-19.427584291817013,0.4009974336744537,1.59909,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6233,-19.427584291817013,0.1329901869136057,1.65741,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6234,-19.427584291817013,0.2974049192928374,1.62995,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6235,-19.427584291817013,1.204975749778905,0.948132,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6236,-19.427584291817013,1.416073246682079,0.307304,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6237,-19.427584291817013,0.0948110993740572,1.67368,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6238,-19.427584291817013,0.1393113162980749,1.65711,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6239,-19.427584291817013,0.3800554547760827,1.60227,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6240,-19.427584291817013,0.894725301575988,1.30939,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6241,-19.427584291817013,1.0129740007711523,1.18332,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6242,-19.427584291817013,0.2751303172229001,1.63268,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6243,-19.427584291817013,0.9552789886714828,1.24795,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6244,-19.427584291817013,1.059027231224866,1.1211,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6245,-19.427584291817013,1.051655620165851,1.1615,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6246,-19.427584291817013,0.9355271911995346,1.25757,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6247,-19.427584291817013,0.3289944887039129,1.60944,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6248,-19.427584291817013,0.0033545824643581,1.68741,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6249,-19.427584291817013,0.6913716104191302,1.44715,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6250,-19.427584291817013,0.5692842182108905,1.52803,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6251,-19.427584291817013,0.4560611752836112,1.57179,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6252,-19.427584291817013,1.0711637967392025,1.11419,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6253,-19.427584291817013,0.842732137043299,1.33294,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6254,-19.427584291817013,1.50346,1.15207,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6255,-19.832325631229867,0.6193032108120483,1.34647,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6256,-19.832325631229867,1.007162321712458,1.02764,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6257,-19.832325631229867,0.0886647919470989,1.52581,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6258,-19.832325631229867,0.277662779368314,1.48558,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6259,-19.832325631229867,0.1946784570637119,1.50685,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6260,-19.832325631229867,0.2429621920656821,1.48907,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6261,-19.832325631229867,0.7768294730803026,1.24153,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6262,-19.832325631229867,0.9883129970394916,1.03888,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6263,-19.832325631229867,0.6396363886340308,1.34052,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6264,-19.832325631229867,0.2487438782619695,1.48853,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6265,-19.832325631229867,0.1333521129037595,1.51083,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6266,-19.832325631229867,0.1641733472809823,1.50927,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6267,-19.832325631229867,1.1288925118648685,0.830895,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6268,-19.832325631229867,0.3721775130687994,1.45735,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6269,-19.832325631229867,0.2395833478329314,1.48938,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6270,-19.832325631229867,0.6150796003659554,1.34769,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6271,-19.832325631229867,1.078193404903036,0.907841,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6272,-19.832325631229867,0.867567468977911,1.16938,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6273,-19.832325631229867,0.6473988247835157,1.33824,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6274,-19.832325631229867,0.7997658462359545,1.23138,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6275,-19.832325631229867,1.3633144215658255,1.09729,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6276,-19.832325631229867,0.7613292226551517,1.248,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6277,-19.832325631229867,0.4860122127174878,1.4203,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6278,-19.832325631229867,1.2499821031245282,0.436159,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6279,-19.832325631229867,0.1099918959037271,1.52544,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6280,-19.832325631229867,0.5809373182348171,1.35739,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6281,-19.832325631229867,0.9952896732187227,1.03474,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6282,-19.832325631229867,1.2513901100514888,0.43525,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6283,-19.832325631229867,0.8787715427761363,1.16374,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6284,-19.832325631229867,1.2494727519690842,0.43649,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6285,-19.832325631229867,1.36895,1.09057,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6286,-19.832325631229867,0.8712231810487749,1.16754,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6287,-19.832325631229867,0.7625299895955063,1.24752,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6288,-19.832325631229867,0.8405799037235334,1.18247,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6289,-19.832325631229867,0.3833746769717465,1.45576,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6290,-19.832325631229867,0.5291360881315662,1.39198,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6291,-19.832325631229867,0.0808166149664531,1.52593,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6292,-19.832325631229867,0.7913857145829926,1.23511,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6293,-19.832325631229867,1.2882148466935082,0.291801,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6294,-19.832325631229867,1.0620960719747916,0.957071,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6295,-19.832325631229867,1.3583591227571463,1.10619,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6296,-19.832325631229867,0.2776201766537416,1.48559,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6297,-19.832325631229867,0.6285337354356515,1.34378,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6298,-19.832325631229867,1.1528298740025245,0.768582,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6299,-19.832325631229867,1.1513347732166923,0.769638,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6300,-19.832325631229867,0.3243693481988838,1.46386,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6301,-19.832325631229867,0.6244645311713597,1.34496,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6302,-19.832325631229867,1.3503861768985268,1.11607,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6303,-19.832325631229867,0.0718690402200882,1.52605,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6304,-19.832325631229867,0.7782862332685181,1.24089,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6305,-19.832325631229867,0.2882802780327881,1.48427,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6306,-19.832325631229867,0.9738780921045505,1.04721,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6307,-19.832325631229867,0.8792294261204336,1.16351,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6308,-19.832325631229867,0.0452184971453818,1.5263,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6309,-19.832325631229867,0.8176593706534553,1.19306,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6310,-19.832325631229867,0.534092729031593,1.39082,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6311,-19.832325631229867,0.7814155757232153,1.23952,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6312,-19.832325631229867,0.5400858198339207,1.38937,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6313,-19.832325631229867,0.1944344436341283,1.50687,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6314,-19.832325631229867,0.7831043159266997,1.23878,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6315,-19.832325631229867,1.067408981599007,0.915018,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6316,-19.832325631229867,1.36895,1.09057,0.9,1.1,0.02,3.0,13.0,28,0.0087964594300514,4.0,-30
6317,0.0,0.5383875592314677,1.68919,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6318,0.0,0.5289776305585479,1.70453,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6319,0.0,0.4783448555349626,1.80502,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6320,0.0,0.7445992513896293,0.867716,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6321,0.0,0.0886153422481369,2.41595,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6322,0.0,0.0658754668740913,2.44191,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6323,0.0,0.3915604571769384,1.99473,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6324,0.0,0.6265221989852122,1.43376,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6325,0.0,0.1255625769138873,2.37198,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6326,0.0,0.0030235661752388,2.4529,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6327,0.0,0.5435590329058256,1.68072,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6328,0.0,0.3614757613215751,2.05781,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6329,0.0,0.3815376710990559,2.00994,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6330,0.0,0.739287226383133,0.908779,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6331,0.0,0.1290416580894192,2.36907,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6332,0.0,0.6860822982958982,1.23752,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6333,0.0,0.5201467217888919,1.71891,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6334,0.0,0.7552135475486493,0.710102,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6335,0.0,0.2266271132709811,2.25475,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6336,0.0,0.6774735168776584,1.26106,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6337,0.0,0.1579415394343578,2.33767,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6338,0.0,0.1137073879029864,2.38859,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6339,0.0,0.5746179666900878,1.59384,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6340,0.0,0.0974713044938018,2.40874,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6341,0.0,0.1862700506753641,2.30604,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6342,0.0,0.6479610464989771,1.34166,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
6343,0.0,0.6684717010800644,1.28577,0.4,1.2,0.04,2.0,5.0,10,0.0125663706143591,4.0,-30
