P,My,Mz,Width,Depth,D_rebar,w_g,d_g,numRebars,As_total,h,fc
-2.4839149438705075,0.009987546614710578,1.39649,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.5603173116163298,0.427574,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.4517650657033006,0.689911,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.29048057951815376,0.996266,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.07056898671652509,1.34367,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.032571743965621756,1.37698,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.08309483833687939,1.3267,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.44719687688861764,0.695714,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.5528985869791606,0.455192,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.1373271372720963,1.25879,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.15872192752326972,1.21779,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.4839149438705075,0.685771,0.316973,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.295534996251737,0.989693,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.6395763458376628,0.217632,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.04387415905327243,1.35647,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.1973143113777236,1.15401,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.6745397249141567,0.0820142,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.6217030453672587,0.258052,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.6608160187059329,0.136141,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.4018227121615081,0.789141,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.3732953170074971,0.849742,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.5123477838358355,0.547507,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.5605208459355326,0.430878,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.29413816076794935,0.991343,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.34081717774881476,0.901854,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.5125464418097205,0.547243,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.6182864421673061,0.281303,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.36394628799389894,0.861681,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.26013786825684354,1.04138,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.5512270873158672,0.44326,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.5427400698917216,0.472161,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.029756671360189103,1.3674,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.11116014040392415,1.27738,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.6321524626801118,0.226231,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.47703359376193666,0.628098,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.4071339351147803,0.782662,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.5456428594504712,0.468288,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.6122333331423127,0.289351,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.6163581756632802,0.283874,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.31084328466470346,0.960451,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.4975028026517414,0.584218,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.6495092734618746,0.685811,0.302409,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.586572615743216,0.362794,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.3795988136548599,0.829681,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.6145209643646519,0.288987,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.30017457072114806,0.972039,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.16380849601706785,1.19723,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.35323064701326473,0.874472,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.6002680131325712,0.326268,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.3537848431379028,0.873772,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.4359801444226064,0.717964,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.4961646597076026,0.58954,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.6402429905476539,0.201461,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.3712335921256728,0.840498,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.558148057024127,0.437138,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.40109141813483723,0.790353,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.4913888203492684,0.595911,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.47486587920134515,0.634609,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.5255338838047002,0.516076,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.08925226377072407,1.29694,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.19714775996265313,1.14116,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.30567569372866227,0.954568,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.34165458046734154,0.899917,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.23799843020488204,1.07549,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.6248479111697237,0.238458,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.6293595534425505,0.233064,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.042103044844205545,1.33444,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.4168357589914339,0.758014,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.2203530407054934,1.10564,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.39026580885077267,0.80467,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.2864198098379396,0.988022,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.8151036030532417,0.685359,0.265764,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.28239532335246226,0.99099,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.6225713537182695,0.244683,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.49176482664702276,0.581715,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.5042398127639749,0.565011,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.4459170753894336,0.692156,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.602274670179091,0.307458,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.6313755597362898,0.215092,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.5859416549382681,0.348138,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.5818931203405825,0.353623,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.28064054582045295,0.993015,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.6465765781360999,0.158553,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.6745981139832944,0.0477695,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.07894790866200115,1.28828,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.13554531479048226,1.21636,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.12575190563714253,1.23323,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.28189150792605217,0.991572,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.12140859290347149,1.23685,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.05266545888253193,1.29912,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.0239806677463723,1.31586,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.6254215701085762,0.241272,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.16187198447439138,1.18478,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.4886593325488878,0.602678,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.5494006492345057,0.451836,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.5816263557674407,0.372151,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.4205723746656887,0.74056,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.5849287045815169,0.34951,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.09480848353930302,1.27572,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.11707625113850341,1.24043,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.4996909867450776,0.571115,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-2.980697932644609,0.684212,0.239616,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.349834080870062,0.859881,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.27967304097961476,0.974552,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.3381576833302584,0.888864,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.0014835237431671438,1.30237,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.36400600587956183,0.82823,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.08877473907998484,1.25213,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.014875785489681667,1.29576,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.0010858638193638717,1.30237,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.6027965996061865,0.290329,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.3233698600322479,0.901592,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.1443798483759588,1.18785,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.00033146328590121876,1.30237,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.3148919095370899,0.927365,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.18204796017083855,1.13544,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.631399230003662,0.198313,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.5195132029731534,0.509867,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.023897186765615808,1.2888,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.011641228405077772,1.29589,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.11160778077434544,1.23139,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.2379865506865516,1.04288,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.46453934044164236,0.654095,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.2322590901224518,1.06498,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.4056505023864216,0.769963,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.25658193559375564,1.02856,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.3000077306902195,0.939772,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.45268215866426265,0.665983,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.47720530083414875,0.620715,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.5158445280104185,0.512627,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.2331923067230714,1.06429,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.146292262235976,0.679749,0.239579,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.29729017664236146,0.934448,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.46967015663244144,0.623145,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.5260655536726397,0.474289,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.0010342696748772725,1.27473,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.5581115987328867,0.39717,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.04161017487194937,1.25393,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.1829966083494292,1.10939,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.6506599603294606,0.0852778,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.5770229703481561,0.356437,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.16158727519816596,1.15227,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.41406921779977546,0.735466,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.5041763773801695,0.543916,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.2355667873934629,1.03692,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.03170975136229048,1.26125,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.1532837328651902,1.15708,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.5828970456545637,0.325182,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.34351896407875254,0.857763,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.36836424015796715,0.816572,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.2665724935877111,0.977404,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.4995555132653024,0.547431,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.1950413145690646,1.10118,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.6139595728570278,0.230771,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.5554799926687458,0.399063,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.6412743514959152,0.114087,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.26336201283887595,0.97993,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.5174216138244428,0.507579,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.4992471744990553,0.547665,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.07860571346349106,1.23514,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.028936772179753444,1.26138,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.311886591827343,0.669739,0.249336,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.5416782649916922,0.431507,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.32683065126961264,0.86449,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.22932942277563276,1.0158,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.6540450639730646,0.0286039,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.0475223423837017,1.22657,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.3236618918046014,0.867297,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.46037702801904984,0.623818,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.5392119298903099,0.433323,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.18244689299405897,1.10084,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.3745058791644414,0.783861,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.3853801602390915,0.754663,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.03641459176722594,1.23392,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.5709870410048768,0.356026,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.01808489453483516,1.24105,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.34207930341752,0.832455,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.1815435527583544,1.10141,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.3529178922871288,0.822541,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.5068726665114589,0.511423,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.1864629487932365,1.08138,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.08347246598163638,1.20767,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.3713005241302687,0.78687,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.21762438654051777,1.04193,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.16484333089751532,1.12453,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.3417090133399486,0.832789,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.36758692634482687,0.790342,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.18025150151483194,1.10222,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.029287836394884744,1.23437,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.4670963870817798,0.595338,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.18601241123758167,1.0986,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.4774809214187106,0.659651,0.268389,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.59227836797712,0.234102,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.35243684325266184,0.795914,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.3052922199802183,0.874877,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.5065597625519346,0.480618,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.2289580199588047,1.00746,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.09192628320533035,1.17944,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.2332761930515708,0.986767,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.6456034228657247,0.313802,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.1860720420432516,1.0726,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.22236969854304509,1.01243,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.6378537140622488,0.0571146,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.1857772070929409,1.07278,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.2306170843254817,1.0062,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.13217695094647292,1.12994,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.0904041243864409,1.17973,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.45171241327466755,0.603651,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.36788936936137007,0.762809,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.5841770466592776,0.264429,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.4433897172846427,0.631513,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.4186123996516297,0.675473,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.5507635489342141,0.366049,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.1043593152984057,1.16946,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.17876445013650666,1.07722,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.2501377454063553,0.97377,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.031155229494215442,1.20721,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.43485062250148837,0.640037,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.34013607239278587,0.825627,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.07568080893987633,1.18235,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.003787653640223911,1.21987,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.6430752510100777,0.649477,0.27828,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.060278679578846646,1.17113,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.27319879344472486,0.911081,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.11160656290027275,1.13933,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.12534149724990618,1.11986,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.42629615734333476,0.639426,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.12115194023935388,1.12215,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.4670954264078967,0.559208,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.557055808722037,0.329287,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.16782727955987065,1.07056,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.35082341188133376,0.788399,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.35800344226670827,0.763227,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
-3.808669580601445,0.4167722752743187,0.668149,0.45,0.6,0.04,4.0,2,8,0.010053096491487338,3.0,-30
